Freeze,Bill Code,Contract Code,Job,Phase,Name,Shared Saving,Category,Phase Type,Type,Method,Current Cost Budget,Spent/Committed Against Base Contract,Spent/Committed Total,Actual Cost,Spent/Committed (In Scope),Complete %,Pending Internal PCI,Pending Internal PCI Cost To Complete,Pending External PCI Cost To Complete,Cost to Complete,Cost to Complete Override,Projected Cost Forecast,Projected Cost Forecast Override,Cost Variance,Pending CO,Pending CO (Incl. Risk),Projected Cost Budget,Spent/Committed (Pending CO),Cost To Complete (Pending CO),Proj Cost Forecast (Incl. Pending CO),Projected Cost Forecast (Incl Pending CO) Override,Cost Variance (Incl Pending CO),Current Bill Budget,Pending CO,Original Cost<br/> Budget Amount,Original Bill<br/> Budget Amount,Pending CO (Incl. Risk),Projected Bill Budget,Billed To Date,Revenue Forecast,Revenue Forecast Override,Revenue Variance,Adj Rev Forecast,Projected Profit,Current Period Cost,Previous Period Cost,Last Period  Forecast,Cost Forercast /<br>Variance,Current Period  Changes,Previous Period  Changes,Current Period  Commitments,Previous Period  Commitments,Shared Saving Amt,Profit Incl Shared Saving,Pending PCI including Risk (revenue),Pending PCI including Risk (Cost),WIP Projected cost forecast including Risk,WIP Projected cost forecast,WIP Revenue amount,WIP adjusted Revenue amount,Adj Rev Forecast <br/> Variance,Billed Budget Qty,Billed Completed Qty,Billed Remaining Qty,Billed Projected Qty,Input Budget Qty,Input Completed Qty,Input Remaining Qty,Input Projected Qty,Input WM Code,Output Budget Qty,Output Completed Qty,Output Remaining Qty,Output Projected Qty,Output WM Code,Committed Amount,Committed Remaining Amount,Spent Against Commitment Amount,Total Cost to Complete Amt,Notes
Y,IPCRP1-2000-1120-L,IPCRP1,IPCRP1,2000-1120,20/30 CY C&D Containers,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,1796,2554,296,2850,EA,0,0,0,0,
Y,IPCRP1-2000-1120-S,IPCRP1,IPCRP1,2000-1120,20/30 CY C&D Containers,N,S,,UNIT,A,0,4816870.09,4816870.09,4474150.29,4816870.09,92.88501052,0,0,0,0,Y,4816870.09,Y,-4816870.09,0,0,0,0,0,4816870.09,Y,-4816870.09,0,0,0,0,0,0,0,0,N,0,0,-4816870.09,24382.18,59095.12,4816870.09,0,0,0,0,0,0,-4816870.09,0,0,4816870.09,4816870.09,0,0,0,0,0,1,1,0,2574.98,-2573.98,1,NA,1796,2554,296,2850,EA,4816870.09,342719.8,4474150.29,0,"Cardella Base Contract @$599,901.25"
Y,IPCRP1-2000-1130-C,IPCRP1,IPCRP1,2000-1130,Sewer Work Forms & Timber Lagging,N,C,,NR,P,951102,4245795.08,4245795.08,4081602.9,4245795.08,90.70228667,0,0,0,254204.92,Y,4500000,Y,-3548898,0,0,951102,0,0,4500000,Y,-3548898,0,0,951102,0,0,0,0,0,N,0,0,-4500000,25501.33,10285.99,4500000,0,0,0,24906.63,11214.08,0,-4500000,0,0,4500000,4500000,0,0,0,0,0,0,,0,138389.9,-137843.9,546,NA,229877,198869.51,31007.49,229877,SF,4170433.42,164192.18,4006241.24,254204.92,"INTSEL STEEL EAST (000004-1) @$1,095,352.15; INFINITY LUMBER (IPCRP1-0300-1)@$3,997.89; CARTER, MILCHMAN & FRANK (IPCRP1-0306-1)@$914.42 . Potential buyback of Intsel Steel sheet system btwn 20% - 50% (2 year – 5 years). New Commitments issued in June'22: Insteel, T Mina, Afendi, Holbrook, Bruce Total = $121,394.99 (as of 6-29-2022)"
Y,IPCRP1-2000-1130-L,IPCRP1,IPCRP1,2000-1130,Sewer Work Forms & Timber Lagging,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,229877,198869.51,31007.49,229877,SF,0,0,0,0,
Y,IPCRP1-2000-1140-C,IPCRP1,IPCRP1,2000-1140,Subcontractor Support (General),N,C,,NR,P,1000000,158320.54,158320.54,109604.46,158320.54,73.06964,0,0,0,-8320.54,Y,150000,Y,850000,0,0,1000000,0,0,150000,Y,850000,0,0,1000000,0,0,0,0,0,N,0,0,-150000,0,0,150000,0,0,0,0,0,0,-150000,0,0,150000,150000,0,0,0,0,0,0,,0,23989.08,890.47,24879.55,NA,1,0.7,0.3,1,LS,149374.29,48716.08,100658.21,-8320.54,Atlantic States Lubricants posted in July 2023.
Y,IPCRP1-2000-1140-L,IPCRP1,IPCRP1,2000-1140,Subcontractor Support (General),N,L,,UNIT,P,0,2354354.59,2354354.59,2354354.59,2354354.59,74.73234803,0,0,0,796027.61,Y,3150382.2,Y,-3150382.2,0,0,0,0,0,3150382.2,Y,-3150382.2,0,0,0,0,0,0,0,0,N,0,0,-3150382.2,71156.13,47858.81,3150382.2,0,0,0,0,0,0,-3150382.2,0,0,3150382.2,3150382.2,0,0,0,0,0,25200,25200,0,18932.5,6267.5,25200,HR,1,0.7,0.3,1,LS,0,0,0,796027.61,
Y,IPCRP1-2000-1140-S,IPCRP1,IPCRP1,2000-1140,Subcontractor Support (General),N,S,,UNIT,A,0,170432.59,170432.59,169019.17,170432.59,84.509585,0,0,0,29567.41,Y,200000,Y,-200000,0,0,0,0,0,200000,Y,-200000,0,0,0,0,0,0,0,0,N,0,0,-200000,7812.65,3866.08,200000,0,0,0,1413.4,7812.65,0,-200000,0,0,200000,200000,0,0,0,0,0,11,11,0,1282,-1271,11,NA,1,0.7,0.3,1,LS,170432.59,1413.42,169019.17,29567.41,
Y,IPCRP1-2000-1150-E,IPCRP1,IPCRP1,2000-1150,Support Structural Steel Sub (ASW),N,E,,NR,P,10000,62225.43,62225.43,60773.04,62225.43,97.66592212,0,0,0,0,Y,62225.43,Y,-52225.43,0,0,10000,0,0,62225.43,Y,-52225.43,0,0,10000,0,0,0,0,0,N,0,0,-62225.43,0,0,62225.43,0,0,0,0,0,0,-62225.43,0,0,62225.43,62225.43,0,0,0,0,0,0,,0,116,0,116,NA,1,0.5,0.5,1,LS,62225.43,1452.39,60773.04,0,
Y,IPCRP1-2000-1150-L,IPCRP1,IPCRP1,2000-1150,Support Structural Steel Sub (ASW),N,L,,NR,P,80000,183429.75,183429.75,183429.75,183429.75,70.53466836,0,0,0,76626.41,Y,260056.16,Y,-180056.16,0,0,80000,0,0,260056.16,Y,-180056.16,0,0,80000,0,0,0,0,0,N,0,0,-260056.16,6082.91,0,260056.16,0,0,0,0,0,0,-260056.16,0,0,260056.16,260056.16,0,0,0,640,0,2000,2000,640,1475.5,524.5,2000,HR,1,0.5,0.5,1,LS,0,0,0,76626.41,
Y,IPCRP1-2000-1150-S,IPCRP1,IPCRP1,2000-1150,Support Structural Steel Sub (ASW),N,S,,UNIT,A,0,11273.42,11273.42,8253.89,11273.42,73.21549273,0,0,0,0,Y,11273.42,Y,-11273.42,0,0,0,0,0,11273.42,Y,-11273.42,0,0,0,0,0,0,0,0,N,0,0,-11273.42,451.97,0,7801.92,-3471.5,0,0,3019.53,451.97,0,-11273.42,0,0,11273.42,11273.42,0,0,0,0,0,61,61,0,62.5,-1.5,61,NA,1,0.5,0.5,1,LS,11273.42,3019.53,8253.89,0,
Y,IPCRP1-2000-1160-C,IPCRP1,IPCRP1,2000-1160,Support for Rigid Inclusion Sub (American Pile),N,C,,UNIT,U,0,0,0,0,0,0,0,0,0,10000,Y,10000,Y,-10000,0,0,0,0,0,10000,Y,-10000,0,0,0,0,0,0,0,0,N,0,0,-10000,0,0,10000,0,0,0,0,0,0,-10000,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,NA,1,0.65,0.35,1,LS,0,0,0,10000,
Y,IPCRP1-2000-1160-E,IPCRP1,IPCRP1,2000-1160,Support for Rigid Inclusion Sub (American Pile),N,E,,UNIT,A,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0.65,0.35,1,LS,0,0,0,0,
Y,IPCRP1-2000-1160-L,IPCRP1,IPCRP1,2000-1160,Support for Rigid Inclusion Sub (American Pile),N,L,,UNIT,P,0,218052.68,218052.68,218052.68,218052.68,45.42764167,0,0,0,261947.32,Y,480000,Y,-480000,0,0,0,0,0,480000,Y,-480000,0,0,0,0,0,0,0,0,N,0,0,-480000,42904.77,13854.18,480000,0,0,0,0,0,0,-480000,0,0,480000,480000,0,0,0,0,0,3501.45,3501.45,0,1545.5,1955.95,3501.45,HR,1,0.65,0.35,1,LS,0,0,0,261947.32,"Placed all Rigid Inclusion Sub support here. While it shows no budget, we had a gain of $5,256,672.18 in the 3 rigid inclusion items in the report (0374-1000, 0374-1010, & 0374-1020) Sub, Test Program & Obstruction"
Y,IPCRP1-2000-1160-M,IPCRP1,IPCRP1,2000-1160,Support for Rigid Inclusion Sub (American Pile),N,M,,UNIT,U,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0.65,0.35,1,LS,0,0,0,0,
Y,IPCRP1-2000-1160-S,IPCRP1,IPCRP1,2000-1160,Support for Rigid Inclusion Sub (American Pile),N,S,,UNIT,A,0,74633.26,74633.26,65381.94,74633.26,65.38194,0,0,0,25366.74,Y,100000,Y,-100000,0,0,0,0,0,100000,Y,-100000,0,0,0,0,0,0,0,0,N,0,0,-100000,11428.41,7011.36,100000,0,0,0,9251.32,11428.41,0,-100000,0,0,100000,100000,0,0,0,0,0,0,0,0,376.5,-376.5,0,NA,1,0.65,0.35,1,LS,74633.26,9251.32,65381.94,25366.74,
Y,IPCRP1-2000-1170-C,IPCRP1,IPCRP1,2000-1170,Support Microtunnel Sub (JR Cruz),N,C,,NR,P,5300,39682,39682,39682,39682,100,0,0,0,0,Y,39682,Y,-34382,0,0,5300,0,0,39682,Y,-34382,0,0,5300,0,0,0,0,0,N,0,0,-39682,0,0,39682,0,0,0,0,0,0,-39682,0,0,39682,39682,0,0,0,0,0,0,,0,1,0,1,NA,1,1,0,1,LS,39682,0,39682,0,
Y,IPCRP1-2000-1170-E,IPCRP1,IPCRP1,2000-1170,Support Microtunnel Sub (JR Cruz),N,E,,NR,P,14058,0,0,0,0,0,0,0,0,0,Y,0,Y,14058,0,0,14058,0,0,0,Y,14058,0,0,14058,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,NA,1,1,0,1,LS,0,0,0,0,
Y,IPCRP1-2000-1170-L,IPCRP1,IPCRP1,2000-1170,Support Microtunnel Sub (JR Cruz),N,L,,NR,P,47797,15253.6,15253.6,15253.6,15253.6,100,0,0,0,0,Y,15253.6,Y,32543.4,0,0,47797,0,0,15253.6,Y,32543.4,0,0,47797,0,0,0,0,0,N,0,0,-15253.6,0,0,15253.6,0,0,0,0,0,0,-15253.6,0,0,15253.6,15253.6,0,0,0,408,0,122.5,122.5,408,122.5,0,122.5,HR,1,1,0,1,LS,0,0,0,0,
Y,IPCRP1-2000-1170-S,IPCRP1,IPCRP1,2000-1170,Support Microtunnel Sub (JR Cruz),N,S,,NR,A,112000,2971.81,2971.81,2971.81,2971.81,100,0,0,0,0,Y,2971.81,Y,109028.19,0,0,112000,0,0,2971.81,Y,109028.19,0,0,112000,0,0,0,0,0,N,0,0,-2971.81,0,0,2971.81,0,0,0,0,0,0,-2971.81,0,0,2971.81,2971.81,0,0,0,0,0,0,,0,24,-24,0,NA,1,1,0,1,LS,2971.81,0,2971.81,0,
Y,IPCRP1-2000-1180-C,IPCRP1,IPCRP1,2000-1180,Support for Elect Sub (1) - (EJ) Misc,N,C,,NR,P,3336.08,10665.12,10665.12,10133.79,10665.12,95.01805887,0,0,0,0,Y,10665.12,Y,-7329.04,0,0,3336.08,0,0,10665.12,Y,-7329.04,0,0,3336.08,0,0,0,0,0,N,0,0,-10665.12,0,0,10665.12,0,0,0,0,0,0,-10665.12,0,0,10665.12,10665.12,0,0,0,0,0,0,,0,9,0.27,9.27,NA,1,0.5,0.5,1,LS,10665.12,531.33,10133.79,0,
Y,IPCRP1-2000-1180-E,IPCRP1,IPCRP1,2000-1180,Support for Elect Sub (1) - (EJ) Misc,N,E,,NR,P,6120,0,0,0,0,0,0,0,0,0,Y,0,Y,6120,0,0,6120,0,0,0,Y,6120,0,0,6120,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,NA,1,0.5,0.5,1,LS,0,0,0,0,
Y,IPCRP1-2000-1180-L,IPCRP1,IPCRP1,2000-1180,Support for Elect Sub (1) - (EJ) Misc,N,L,,NR,P,28002.3,92610.73,92610.73,92610.73,92610.73,94.9635371,0,0,0,4911.68,Y,97522.41,Y,-69520.11,0,0,28002.3,0,0,97522.41,Y,-69520.11,0,0,28002.3,0,0,0,0,0,N,0,0,-97522.41,109.84,9299.72,97522.41,0,0,0,0,0,0,-97522.41,0,0,97522.41,97522.41,0,0,0,256,0,777.55,777.55,256,747.5,30.05,777.55,HR,1,0.5,0.5,1,LS,0,0,0,4911.68,
Y,IPCRP1-2000-1180-M,IPCRP1,IPCRP1,2000-1180,Support for Elect Sub (1) - (EJ) Misc,N,M,,NR,P,3080.34,169.9,169.9,169.9,169.9,5.515624899,0,0,0,2910.44,Y,3080.34,Y,0,0,0,3080.34,0,0,3080.34,Y,0,0,0,3080.34,0,0,0,0,0,N,0,0,-3080.34,0,169.9,3080.34,0,0,0,0,169.89,0,-3080.34,0,0,3080.34,3080.34,0,0,0,0,0,0,,0,4,-4,0,NA,1,0.5,0.5,1,LS,169.89,-0.01,169.9,2910.44,
Y,IPCRP1-2000-1180-S,IPCRP1,IPCRP1,2000-1180,Support for Elect Sub (1) - (EJ) Misc,N,S,,UNIT,A,0,4291.03,4291.03,4291.03,4291.03,85.8206,0,0,0,708.97,Y,5000,Y,-5000,0,0,0,0,0,5000,Y,-5000,0,0,0,0,0,0,0,0,N,0,0,-5000,129.13,0,5000,0,0,0,0,129.13,0,-5000,0,0,5000,5000,0,0,0,0,0,21,21,0,34,-13,21,NA,1,0.5,0.5,1,LS,4291.03,0,4291.03,708.97,"KMA charged here @$2,520"
Y,IPCRP1-2000-1190-C,IPCRP1,IPCRP1,2000-1190,Support for Elect Sub (2) - (EJ) Foundations,N,C,,UNIT,U,0,26400,26400,26400,26400,100,0,0,0,0,Y,26400,Y,-26400,0,0,0,0,0,26400,Y,-26400,0,0,0,0,0,0,0,0,N,0,0,-26400,0,0,26400,0,0,0,0,0,0,-26400,0,0,26400,26400,0,0,0,0,0,5280,5280,0,5280,0,5280,NA,254,78.3,159.7,238,EA,26400,0,26400,0,
Y,IPCRP1-2000-1190-E,IPCRP1,IPCRP1,2000-1190,Support for Elect Sub (2) - (EJ) Foundations,N,E,,NR,P,69867,0,0,0,0,0,0,0,0,0,Y,0,Y,69867,0,0,69867,0,0,0,Y,69867,0,0,69867,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,NA,254,78.3,159.7,238,EA,0,0,0,0,
Y,IPCRP1-2000-1190-L,IPCRP1,IPCRP1,2000-1190,Support for Elect Sub (2) - (EJ) Foundations,N,L,,NR,P,650290.21,178479.56,178479.56,178479.56,178479.56,29.29629512,0,0,0,430742.73,Y,609222.29,Y,41067.92,0,0,650290.21,0,0,609222.29,Y,41067.92,0,0,650290.21,0,0,0,0,0,N,0,0,-609222.29,0,685.34,609222.29,0,0,0,0,0,0,-609222.29,0,0,609222.29,609222.29,0,0,0,5525.34,0,4999.64,4999.64,5525.34,1428,3571.64,4999.64,HR,254,78.3,159.7,238,EA,0,0,0,430742.73,1) Removed 16ea LP Foundations PMF Quantity and created a new cc for Stadium Light Foundations 2) James Robert’s takeoff is lower (206ea).   Not using this at this time.  Refer to JR email dated 1/5/24.
Y,IPCRP1-2000-1190-S,IPCRP1,IPCRP1,2000-1190,Support for Elect Sub (2) - (EJ) Foundations,N,S,,UNIT,A,0,745.99,745.99,745.99,745.99,100,0,0,0,0,N,745.99,N,-745.99,0,0,0,0,0,745.99,N,-745.99,0,0,0,0,0,0,0,0,N,0,0,-745.99,0,0,745.99,0,0,0,0,0,0,-745.99,0,0,745.99,745.99,0,0,0,0,0,6,6,0,6,0,6,NA,254,78.3,159.7,238,EA,745.99,0,745.99,0,
Y,IPCRP1-2000-1195-C,IPCRP1,IPCRP1,2000-1195,"Support for Elect Sub (2A), (EJ) Stadium Light Fo",N,C,,UNIT,U,0,3027.83,3027.83,3027.83,3027.83,15.13915,0,0,0,16972.17,Y,20000,Y,-20000,0,0,0,0,0,20000,Y,-20000,0,0,0,0,0,0,0,0,N,0,0,-20000,0,0,20000,0,0,0,0,0,0,-20000,0,0,20000,20000,0,0,0,0,0,0,0,0,53,-53,0,NA,0,10,6,16,EA,3027.83,0,3027.83,16972.17,this is for temp casing (Trinity)
Y,IPCRP1-2000-1195-L,IPCRP1,IPCRP1,2000-1195,"Support for Elect Sub (2A), (EJ) Stadium Light Fo",N,L,,UNIT,P,0,332547.86,332547.86,332547.86,332547.86,61.57651711,0,0,0,207508.44,Y,540056.3,Y,-540056.3,0,0,0,0,0,540056.3,Y,-540056.3,0,0,0,0,0,0,0,0,N,0,0,-540056.3,0,0,540056.3,0,0,0,0,0,0,-540056.3,0,0,540056.3,540056.3,0,0,0,0,0,4000,4000,0,2525,1475,4000,HR,0,10,6,16,EA,0,0,0,207508.44,From Posillico Estimate dated 9/22/23 and adjusted by VS for quantity of 16ea (from 10ea
Y,IPCRP1-2000-1195-S,IPCRP1,IPCRP1,2000-1195,"Support for Elect Sub (2A), (EJ) Stadium Light Fo",N,S,,UNIT,A,0,1823.74,1823.74,1823.74,1823.74,9.1187,0,0,0,18176.26,Y,20000,Y,-20000,0,0,0,0,0,20000,Y,-20000,0,0,0,0,0,0,0,0,N,0,0,-20000,0,0,20000,0,0,0,0,0,0,-20000,0,0,20000,20000,0,0,0,0,0,0,0,0,16,-16,0,NA,0,10,6,16,EA,1823.74,0,1823.74,18176.26,this will be invoices from HMR for trucking
Y,IPCRP1-2000-1200-E,IPCRP1,IPCRP1,2000-1200,Support for Elect Sub (3) - (EJ) Trenching,N,E,,NR,P,310720,0,0,0,0,0,0,0,0,0,Y,0,Y,310720,0,0,310720,0,0,0,Y,310720,0,0,310720,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,NA,92500,13957.46,30042.54,44000,LF,0,0,0,0,
Y,IPCRP1-2000-1200-L,IPCRP1,IPCRP1,2000-1200,Support for Elect Sub (3) - (EJ) Trenching,N,L,,NR,P,805563.88,253466.22,253466.22,253466.22,253466.22,32.60127437,0,0,0,524007.13,Y,777473.35,Y,28090.53,0,0,805563.88,0,0,777473.35,Y,28090.53,0,0,805563.88,0,0,0,0,0,N,0,0,-777473.35,-6391.55,8619.08,777473.35,0,0,0,0,0,0,-777473.35,0,0,777473.35,777473.35,0,0,0,6784,0,6533.28,6533.28,6784,2119.5,4413.78,6533.28,HR,92500,13957.46,30042.54,44000,LF,0,0,0,524007.13,as per James Roberts email response 7/29/24
Y,IPCRP1-2000-1200-S,IPCRP1,IPCRP1,2000-1200,Support for Elect Sub (3) - (EJ) Trenching,N,S,,UNIT,A,0,6268.1,6268.1,6011.12,6268.1,95.90019304,0,0,0,0,Y,6268.1,Y,-6268.1,0,0,0,0,0,6268.1,Y,-6268.1,0,0,0,0,0,0,0,0,N,0,0,-6268.1,2647.26,0,3363.86,-2904.24,0,0,256.98,2647.26,0,-6268.1,0,0,6268.1,6268.1,0,0,0,0,0,28,28,0,28,0,28,NA,92500,13957.46,30042.54,44000,LF,6268.1,256.98,6011.12,0,
Y,IPCRP1-2000-1201-C,IPCRP1,IPCRP1,2000-1201,Sub Support for AP&F/ Keller for JG,N,C,,UNIT,U,0,64627.11,64627.11,64627.11,64627.11,100,0,0,0,0,Y,64627.11,Y,-64627.11,0,0,0,0,0,64627.11,Y,-64627.11,0,0,0,0,0,0,0,0,N,0,0,-64627.11,0,0,64627.11,0,0,0,0,0,0,-64627.11,0,0,64627.11,64627.11,0,0,0,0,0,986,986,0,886,100,986,NA,0,7042.3,7269,14311.3,CY,51096.83,-13454.27,64551.1,0,Atlantic Pile
Y,IPCRP1-2000-1201-L,IPCRP1,IPCRP1,2000-1201,Sub Support for AP&F/ Keller for JG,N,L,,UNIT,P,0,387804.02,387804.02,387804.02,387804.02,68.06886848,0,0,0,181919.01,Y,569723.03,Y,-569723.03,0,0,0,0,0,569723.03,Y,-569723.03,0,0,0,0,0,0,0,0,N,0,0,-569723.03,0,0,569723.03,0,0,0,0,0,0,-569723.03,0,0,569723.03,569723.03,0,0,0,0,0,4313.03,4313.03,0,2965.5,1347.53,4313.03,HR,0,7042.3,7269,14311.3,CY,0,0,0,181919.01,
Y,IPCRP1-2000-1201-S,IPCRP1,IPCRP1,2000-1201,Sub Support for AP&F/ Keller for JG,N,S,,UNIT,A,0,129106.53,129106.53,76216.54,129106.53,59.03383818,0,0,0,0,Y,129106.53,Y,-129106.53,0,0,0,0,0,129106.53,Y,-129106.53,0,0,0,0,0,0,0,0,N,0,0,-129106.53,0,0,129106.53,0,0,0,0,0,0,-129106.53,0,0,129106.53,129106.53,0,0,0,0,0,0,0,0,447.74,-447.74,0,LS,0,7042.3,7269,14311.3,CY,129106.53,52889.99,76216.54,0,
Y,IPCRP1-2000-1210-L,IPCRP1,IPCRP1,2000-1210,Labor Support - Night Shift,N,L,,NR,P,2810504.4,33782.43,33782.43,33782.43,33782.43,1.202005903,0,0,0,2776722.07,Y,2810504.5,Y,-0.1,0,0,2810504.4,0,0,2810504.5,Y,-0.1,0,0,2810504.4,0,0,0,0,0,N,0,0,-2810504.5,0,0,2810504.5,0,0,0,0,0,0,-2810504.5,0,0,2810504.5,2810504.5,0,0,0,21120,0,21113.68,21113.68,21120,252.5,20861.18,21113.68,HR,130,4,126,130,WK,0,0,0,2776722.07,
Y,IPCRP1-2000-1210-S,IPCRP1,IPCRP1,2000-1210,Labor Support - Night Shift,N,S,,UNIT,A,0,1381.3,1381.3,1381.3,1381.3,100,0,0,0,0,N,1381.3,N,-1381.3,0,0,0,0,0,1381.3,N,-1381.3,0,0,0,0,0,0,0,0,N,0,0,-1381.3,0,0,1381.3,0,0,0,0,0,0,-1381.3,0,0,1381.3,1381.3,0,0,0,0,0,11,11,0,11,0,11,NA,130,4,126,130,WK,1381.3,0,1381.3,0,
Y,IPCRP1-2000-1220-C,IPCRP1,IPCRP1,2000-1220,Labor Support - Day Shift,N,C,,UNIT,U,0,54667.66,54667.66,54615.29,54667.66,100,0,0,0,-52.37,Y,54615.29,Y,-54615.29,0,0,0,0,0,54615.29,Y,-54615.29,0,0,0,0,0,0,0,0,N,0,0,-54615.29,0,0,54615.29,0,0,0,0,0,0,-54615.29,0,0,54615.29,54615.29,0,0,0,0,0,512.51,512.51,0,513,-0.49,512.51,NA,234,205,29,234,WK,14469.5,52.37,14417.13,-52.37,
Y,IPCRP1-2000-1220-L,IPCRP1,IPCRP1,2000-1220,Labor Support - Day Shift,N,L,,NR,P,3772684,2989359.5,2989359.5,2989359.5,2989359.5,81.39441096,0,0,0,683324.49,Y,3672683.99,Y,100000.01,0,0,3772684,0,0,3672683.99,Y,100000.01,0,0,3772684,0,0,0,0,0,N,0,0,-3672683.99,86728.79,105831.41,3672683.99,0,0,0,0,0,0,-3672683.99,0,0,3672683.99,3672683.99,0,0,0,33264,0,31144.01,31144.01,33264,25518.5,5625.51,31144.01,HR,234,205,29,234,WK,0,0,0,683324.49,Start counting from 6/5/2022. Quantity To Date as of 6/26/2022 is 4 WK
Y,IPCRP1-2000-1220-S,IPCRP1,IPCRP1,2000-1220,Labor Support - Day Shift,N,S,,UNIT,A,0,407789.87,407789.87,397896.09,407789.87,99.99999749,0,0,0,-9893.77,Y,397896.1,Y,-397896.1,0,0,0,0,0,397896.1,Y,-397896.1,0,0,0,0,0,0,0,0,N,0,0,-397896.1,10007.93,16447.21,397896.1,0,0,0,9893.77,10007.93,0,-397896.1,0,0,397896.1,397896.1,0,0,0,0,0,0,0,0,3031,-3031,0,NA,234,205,29,234,WK,407789.87,9893.78,397896.09,-9893.77,
Y,IPCRP1-2000-1230-C,IPCRP1,IPCRP1,2000-1230,Job Site Bare Equipment,N,C,,UNIT,U,0,5779067.5,5779067.5,5290883.36,5779067.5,88.18138933,0,0,0,220932.5,Y,6000000,Y,-6000000,0,0,0,0,0,6000000,Y,-6000000,0,0,0,0,0,0,0,0,N,0,0,-6000000,216823.84,103673,6000000,0,0,0,132548.86,141046.64,0,-6000000,0,0,6000000,6000000,0,0,0,0,0,467088.67,467088.67,0,472134.9,-5046.23,467088.67,NA,1,0.65,0.35,1,LS,4443629.14,488184.14,3955445,220932.5,"Assume resale value on EQUIP is 30% (6.8M) = 2.0M.  Assume resale value of SHEET is 30% (2.0M) = 0.6K.  TRENCH PLATE RENTAL CO. (IPCRP1-0139), 1,817,499.32 TRENCH PLATE RENTAL CO. (IPCRP1-0139), 1,817,499.32   3/18/24 - Re-allocate 2.7M from 2000-1240 to 2000-1230, increasing total to $16,019,521. VS (5/24) added 2M to equipment cost. We have 6.8M being depreciated. Of which we PTD 2.2M, leaving 4.6 in open costs. We have 2M is sheeting purchase. Assume 30% resale (0.6M). 4.6 - 2 -0.6 = 2M."
Y,IPCRP1-2000-1230-D,IPCRP1,IPCRP1,2000-1230,Job Site Bare Equipment,N,D,,UNIT,A,0,4654880.25,4654880.25,4654880.25,4654880.25,0,0,0,0,-4654880.25,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,120260.92,120260.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,NA,1,0.65,0.35,1,LS,0,0,0,-4654880.25,
Y,IPCRP1-2000-1230-E,IPCRP1,IPCRP1,2000-1230,Job Site Bare Equipment,N,E,,UNIT,A,0,21494757.39,21494757.39,14604858.01,21494757.39,72.18213466,0,0,0,-1261415.61,Y,20233341.78,Y,-20233341.78,0,0,0,0,0,20233341.78,Y,-20233341.78,0,0,0,0,0,0,0,0,N,0,0,-20233341.78,419017.88,246398.03,20233341.78,0,0,0,331970.03,376465.56,0,-20233341.78,0,0,20233341.78,20233341.78,0,0,0,0,0,86.5,86.5,0,342747.74,-342661.24,86.5,NA,1,0.65,0.35,1,LS,22394949.29,6889899.38,15505049.91,-1261415.61,"Further reduced Bare Equipment by CAC Project Support ($4,277,583) leaving ($13,319,521). Split original equipment budget (27,397,104) into Bare Equipment (17,597,104) and Fuel/Maintenance (9,800,000)"
Y,IPCRP1-2000-1230-L,IPCRP1,IPCRP1,2000-1230,Job Site Bare Equipment,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,1,0.65,0.35,1,LS,0,0,0,0,
